CustomerID,total_spent,avg_spent,order_count,favorite_product,favorite_product_right
56066,32974.25,766.84,43,Cookie Dough - Double,Water - Aquafina Vitamin
78276,50675.2,1055.73,48,Bagel - Plain,Bagel - Plain
78962,51199.67,1044.89,49,Ocean Spray - Kiwi Strawberry,Ocean Spray - Kiwi Strawberry
43135,15120.61,487.76,31,Nantucket - Pomegranate Pear,Berry Brulee
98206,50749.24,1153.39,44,Chocolate - Feathers,Clam Nectar
62348,41335.92,738.14,56,Sea Bass - Whole,Cake - Box Window 10x10x2.5
69267,40467.07,843.06,48,Durian Fruit,"Wine - Red, Cooking"
73986,44114.23,1002.6,44,"Spoon - Soup, Plastic","Spoon - Soup, Plastic"
84994,63916.66,1278.33,50,Coffee - Irish Cream,Pernod
96640,57878.57,1286.19,45,Juice - V8 Splash,Sponge Cake Mix - Chocolate
50995,35956.95,719.14,50,Olives - Stuffed,French Pastry - Mini Chocolate
83942,45042.29,1023.69,44,Cup - Translucent 7 Oz Clear,Tomatoes Tear Drop
61306,39061.18,849.16,46,Gatorade - Xfactor Berry,"Ice - Clear, 300 Lb For Carving"
57076,33650.53,820.74,41,Tia Maria,Onion Powder
67213,37716.86,898.02,42,Cheese Cloth No 100,Bay Leaf
65707,41297.72,917.73,45,Tea - English Breakfast,Tea - English Breakfast
80742,57813.24,1111.79,52,Sauce - Hollandaise,Sauce - Hollandaise
86196,52118.54,1085.8,48,Appetizer - Sausage Rolls,"Oil - Shortening,liqud, Fry"
58016,41321.35,843.29,49,Muffin - Zero Transfat,"Wine - White, Colubia Cresh"
52201,24893.14,622.33,40,"Beets - Candy Cane, Organic",Milk - 1%
89593,60209.06,1308.89,46,Rambutan,Barramundi
77827,47547.02,970.35,49,Squid - Tubes / Tenticles 10/20,"Mushrooms - Black, Dried"
59094,39576.52,694.32,57,"Mushroom - Trumpet, Dry",Beef - Ground Medium
63494,43469.19,887.13,49,"Soup - Canadian Pea, Dry Mix","Soup - Canadian Pea, Dry Mix"
55444,43186.51,830.51,52,Cup - Translucent 7 Oz Clear,Cup - Translucent 7 Oz Clear
48417,33043.65,734.3,45,Beef - Rib Eye Aaa,Blueberries
62718,35912.75,835.18,43,Sobe - Tropical Energy,Sobe - Tropical Energy
88465,55241.84,1200.91,46,Chocolate - Compound Coating,Wine - Vidal Icewine Magnotta
64456,40275.99,895.02,45,"Soup - Campbells, Lentil",Bar - Granola Trail Mix Fruit Nut
72265,44585.02,990.78,45,Black Currants,Island Oasis - Mango Daiquiri
95054,50996.29,1085.03,47,Lambcasing,"Hickory Smoke, Liquid"
97716,79364.08,1322.73,60,Oil - Safflower,Oil - Safflower
86461,43625.66,991.49,44,Wine - Charddonnay Errazuriz,Cocktail Napkin Blue
88694,65059.9,1301.2,50,Vanilla Beans,"Cheese - Boursin, Garlic / Herbs"
54428,25413.89,605.09,42,Bandage - Fexible 1x3,Apricots - Dried
68303,43270.37,883.07,49,Wine - Valpolicella Masi,Shrimp - 31/40
63367,37124.78,789.89,47,Pants Custom Dry Clean,Pants Custom Dry Clean
71104,43441.2,804.47,54,Juice - Orange,Tray - 16in Rnd Blk
43800,30010.69,638.53,47,Pork - Belly Fresh,Barramundi
56248,30754.44,698.96,44,Muffin Batt - Choc Chk,Muffin - Carrot Individual Wrap
90296,55309.83,1286.28,43,Remy Red,Remy Red
42764,18265.41,507.37,36,"Spoon - Soup, Plastic",Liners - Baking Cups
44839,23446.83,571.87,41,Apricots - Halves,Potatoes - Idaho 100 Count
67502,43017.74,915.27,47,Rice - Long Grain,Bay Leaf
46301,25867.39,587.9,44,Pears - Bosc,General Purpose Trigger
80423,47905.7,1041.43,46,Scallops 60/80 Iqf,Muffin - Zero Transfat
62092,30451.49,725.04,42,Curry Paste - Madras,Curry Paste - Madras
79336,59628.96,1104.24,54,Spice - Peppercorn Melange,Tia Maria
72232,42882.41,997.27,43,Cookies Cereal Nut,Durian Fruit
55751,38246.95,780.55,49,Wine - Alsace Gewurztraminer,"Placemat - Scallop, White"
65275,43147.31,918.03,47,Peas - Frozen,Peas - Frozen
83416,51341.35,1140.92,45,Bread Foccacia Whole,Flour - Teff
84288,53774.67,1054.41,51,Milk - 2%,Loquat
80617,57147.4,1190.57,48,Wine - White Cab Sauv.on,Wine - White Cab Sauv.on
53988,36044.55,766.91,47,Puree - Passion Fruit,Pasta - Cheese / Spinach Bauletti
76362,37545.9,988.05,38,Oil - Shortening - All - Purpose,Wine - Redchard Merritt
90353,61929.62,1146.84,54,Durian Fruit,Yogurt - French Vanilla
49581,31633.01,645.57,49,Cake - Mini Cheesecake,Quiche Assorted
87727,44071.85,1159.79,38,Table Cloth 54x72 White,Cheese - Cottage Cheese
64471,42276.47,939.48,45,Vaccum Bag 10x13,Lettuce - California Mix
50859,30107.88,614.45,49,Milk - 2%,Water - Spring Water 500ml
52877,34966.83,685.62,51,Table Cloth 120 Round White,Puree - Mocha
74210,42522.78,867.81,49,Wanton Wrap,Wanton Wrap
63071,42130.55,780.2,54,"Sauce - Gravy, Au Jus, Mix",Ocean Spray - Ruby Red
82954,58351.64,1122.15,52,Banana - Leaves,Dried Figs
49406,23713.98,504.55,47,Gatorade - Xfactor Berry,Cheese - Parmesan Grated
88092,60187.77,1094.32,55,Longos - Grilled Salmon With Bbq,"Ice - Clear, 300 Lb For Carving"
88762,61293.51,1225.87,50,Cup - Translucent 7 Oz Clear,Bread - Raisin Walnut Oval
43901,26785.18,569.9,47,"Mushrooms - Black, Dried",Pastry - Cheese Baked Scones
87375,31928.39,997.76,32,Bandage - Flexible Neon,Wine - Toasted Head
78646,51779.63,1150.66,45,Pastry - Butterscotch Baked,Phyllo Dough
41341,31691.99,546.41,58,Watercress,Ezy Change Mophandle
56661,35979.9,799.55,45,Carbonated Water - Cherry,Carbonated Water - Cherry
47929,23814.94,643.65,37,Wanton Wrap,Longos - Grilled Salmon With Bbq
87723,48279.14,1149.5,42,Duck - Breast,Duck - Breast
87060,42496.67,1036.5,41,Beer - Labatt Blue,Beer - Labatt Blue
93782,45830.65,1273.07,36,Sausage - Liver,"Lamb - Whole, Fresh"
58665,35406.1,863.56,41,"Salsify, Organic",Cookie Dough - Double
79325,48911.5,1111.63,44,Creme De Banane - Marie,Bandage - Fexible 1x3
98358,52824.94,1228.49,43,Kellogs All Bran Bars,"Wine - Red, Harrow Estates, Cab"
56182,34015.46,739.47,46,Steam Pan - Half Size Deep,Sauce - Rosee
56364,33246.03,722.74,46,Ocean Spray - Kiwi Strawberry,Crackers Cheez It
40611,23643.25,549.84,43,Steam Pan - Half Size Deep,Otomegusa Dashi Konbu
96676,50171.75,1223.7,41,Wine - White Cab Sauv.on,Pasta - Cheese / Spinach Bauletti
81677,34440.72,956.69,36,"Water - Mineral, Natural",Cheese - Parmesan Grated
91915,42193.15,1140.36,37,Brandy - Bar,Vaccum Bag 10x13
58614,34106.19,696.04,49,Olives - Kalamata,Soup V8 Roasted Red Pepper
94286,58124.98,1321.02,44,Rice - Long Grain,Rice - Long Grain
89006,42950.99,998.86,43,"Oranges - Navel, 72","Orange - Canned, Mandarin"
84267,51619.67,1122.17,46,Shrimp - 31/40,Shrimp - 31/40
45532,31907.06,638.14,50,Cheese - Cheddarsliced,Cheese - Cheddarsliced
66118,26775.43,743.76,36,Chocolate - Dark,Chocolate - Dark
62259,54690.16,926.95,59,"Rosemary - Primerba, Paste","Rosemary - Primerba, Paste"
62455,35910.66,798.01,45,Cornflakes,Longos - Grilled Chicken With
85359,55167.38,1282.96,43,Water - Aquafina Vitamin,"Cheese - Boursin, Garlic / Herbs"
66561,36697.96,705.73,52,Garbag Bags - Black,Durian Fruit
73052,30152.63,972.67,31,Grenadine,Milk - 2%
40206,27713.18,554.26,50,Cattail Hearts,Cattail Hearts
64887,50990.52,910.54,56,Bread - English Muffin,"Sauce - Gravy, Au Jus, Mix"
84461,55837.89,1163.29,48,Pants Custom Dry Clean,Garlic - Peeled
56370,32084.21,729.19,44,"Beans - Kidney, Red Dry",Sausage - Liver
86649,51759.18,1101.26,47,Wine - Blue Nun Qualitatswein,Cheese - Victor Et Berthold
64331,44254.36,867.73,51,Ocean Spray - Kiwi Strawberry,Ice Cream Bar - Hageen Daz To
49198,28294.12,673.67,42,Papayas,Papayas
79590,48358.46,1124.62,43,Sun - Dried Tomatoes,Dc - Frozen Momji
48691,26640.45,701.06,38,Coffee - Hazelnut Cream,Table Cloth 62x114 White
55009,27089.83,712.89,38,Milk - 2%,Milk - 2%
69047,39746.84,794.94,50,Broom - Corn,Broom - Corn
89316,49398.3,1266.62,39,Cookies - Assorted,Whmis - Spray Bottle Trigger
94634,56606.55,1179.3,48,"Wine - Red, Harrow Estates, Cab","Water, Tap"
76377,58488.26,1244.43,47,Pecan Raisin - Tarts,Veal - Slab Bacon
60743,32583.86,740.54,44,Soupcontfoam16oz 116con,Cheese - Cambozola
80239,30344.0,919.52,33,Soup - Campbells Tomato Ravioli,Bread Fig And Almond
83829,55433.02,1289.14,43,Campari,Beer - Blue
51609,36017.57,818.58,44,Foam Dinner Plate,Vanilla Beans
56647,33619.89,820.0,41,"Sole - Dover, Whole, Fresh","Sole - Dover, Whole, Fresh"
44630,23662.22,606.72,39,Milk - 2%,Milk - 2%
48965,22466.22,591.22,38,Creme De Banane - Marie,Wonton Wrappers
67415,50088.04,927.56,54,"Chocolate - Semi Sweet, Calets",Pomello
51100,31005.63,645.95,48,Bread - Raisin Walnut Oval,Bread Crumbs - Japanese Style
48254,44599.46,719.35,62,Cookie Dough - Double,Foam Cup 6 Oz
95339,74267.72,1456.23,51,Cod - Black Whole Fillet,Table Cloth 54x72 White
75900,53634.15,975.17,55,Mustard Prepared,"Wine - White, Mosel Gold"
43749,30311.89,582.92,52,Longos - Grilled Chicken With,Longos - Grilled Chicken With
71378,38980.21,928.1,42,Raspberries - Fresh,Raspberries - Fresh
75398,54846.4,884.62,62,Ocean Spray - Kiwi Strawberry,"Sole - Dover, Whole, Fresh"
44169,25876.54,601.78,43,Soup Campbells - Italian Wedding,Soup Campbells - Italian Wedding
44320,32640.61,627.7,52,Mussels - Frozen,Bay Leaf
74514,53957.93,1079.16,50,Pork - Hock And Feet Attached,Meldea Green Tea Liquor
90725,61261.82,1134.48,54,Mussels - Frozen,Mussels - Frozen
92931,51005.89,1342.26,38,Foam Cup 6 Oz,Sprouts - Baby Pea Tendrils
56820,34660.8,737.46,47,Fondant - Icing,Pastry - Raisin Muffin - Mini
68305,46377.02,966.19,48,Ice Cream Bar - Hageen Daz To,Cheese - Mozzarella
88331,66798.71,1043.73,64,Pasta - Cheese / Spinach Bauletti,Crab - Imitation Flakes
65474,39129.7,954.38,41,Rice - Long Grain,General Purpose Trigger
87381,64415.56,1130.1,57,Bread - Hot Dog Buns,Chips Potato All Dressed - 43g
57016,44324.16,738.74,60,Cookies Cereal Nut,"Veal - Inside, Choice"
83903,42529.78,924.56,46,"Wine - White, Colubia Cresh",Apricots - Halves
56372,28574.63,793.74,36,Bandage - Flexible Neon,Soup - Campbells Bean Medley
45994,29007.54,644.61,45,Island Oasis - Mango Daiquiri,Soup Knorr Chili With Beans
76413,54676.44,1115.85,49,Knife Plastic - White,Vaccum Bag 10x13
81674,52741.11,1054.82,50,"Pepper - White, Ground","Pepper - White, Ground"
71346,47854.96,938.33,51,"Water, Tap",Raspberries - Fresh
42147,22666.09,515.14,44,Baking Powder,Pork - Hock And Feet Attached
89813,50896.89,1211.83,42,Wine - Pinot Noir Latour,"Chicken - Leg, Boneless"
76359,56497.09,991.18,57,Tofu - Firm,Black Currants
87730,55959.36,1301.38,43,Pork - Kidney,Pork - Kidney
43937,26967.77,528.78,51,Table Cloth 120 Round White,Ecolab - Mikroklene 4/4 L
62908,34298.52,714.55,48,Nantucket - Pomegranate Pear,Nantucket - Pomegranate Pear
91281,48253.33,1419.22,34,Cookies Cereal Nut,Smoked Paprika
58606,35153.12,747.94,47,Clam Nectar,"Wine - White, Colubia Cresh"
73198,23393.38,835.48,28,Muffin Chocolate Individual Wrap,Muffin Chocolate Individual Wrap
80281,59756.92,1086.49,55,Steam Pan - Half Size Deep,Steam Pan - Half Size Deep
73158,44718.17,931.63,48,Cheese - Cottage Cheese,Beer - Labatt Blue
96143,46826.56,1114.92,42,Foam Cup 6 Oz,Chocolate - Dark
90106,76239.42,1191.24,64,Bay Leaf,Bay Leaf
87184,57527.08,1027.27,56,Steam Pan - Half Size Deep,Steam Pan - Half Size Deep
39763,21938.59,535.09,41,Muffin Batt - Blueberry Passion,Muffin Batt - Blueberry Passion
57290,38495.48,801.99,48,Nantucket - Pomegranate Pear,Nantucket - Pomegranate Pear
82811,57802.76,1111.59,52,Salmon - Sockeye Raw,Olives - Kalamata
67827,52990.51,946.26,56,Bread - English Muffin,Longos - Grilled Chicken With
70060,51457.12,872.15,59,Blueberries,Cheese - Cheddarsliced
75002,57464.63,1126.76,51,Pomello,Phyllo Dough
65326,53981.67,884.95,61,Soup Knorr Chili With Beans,Beef - Top Sirloin
84508,49674.3,1103.87,45,Scallop - St. Jaques,Cheese - Bocconcini
49653,27174.68,631.97,43,"Lentils - Red, Dry","Lentils - Red, Dry"
61020,39203.43,834.12,47,Ice Cream Bar - Oreo Cone,Bar - Granola Trail Mix Fruit Nut
45654,26874.76,597.22,45,"Bread - Roll, Soft White Round","Bread - Roll, Soft White Round"
84362,67571.54,1126.19,60,Tomatoes Tear Drop,Appetizer - Sausage Rolls
98320,64493.82,1264.58,51,Muffin Batt - Choc Chk,Muffin Batt - Choc Chk
78785,54020.19,1059.22,51,Yogurt - French Vanilla,Yogurt - French Vanilla
83937,67834.6,1211.33,56,Beef - Texas Style Burger,Cheese - Victor Et Berthold
82198,51747.61,1101.01,47,"Cheese - Brie, Triple Creme","Cup - 6oz, Foam"
54351,36926.77,738.54,50,Scallop - St. Jaques,Scallop - St. Jaques
82725,55141.37,1173.22,47,Longos - Grilled Chicken With,Wine - Chardonnay South
80483,45481.79,1033.68,44,Halibut - Steaks,Halibut - Steaks
71339,44711.7,912.48,49,Cup - Translucent 7 Oz Clear,Steam Pan - Half Size Deep
85187,61490.45,1098.04,56,Cocoa Butter,"Oregano - Dry, Rubbed"
54390,32290.38,658.99,49,Wonton Wrappers,Spice - Peppercorn Melange
54569,25388.29,686.17,37,"Salmon - Atlantic, Skin On",Beets - Mini Golden
57498,34803.17,725.07,48,Lamb - Ground,Lamb - Ground
60201,34389.76,674.31,51,"Soup - Campbells, Cream Of","Hickory Smoke, Liquid"
97748,61318.63,1226.37,50,Barramundi,Barramundi
93845,54465.65,1027.65,53,"Hickory Smoke, Liquid",Wiberg Super Cure
97355,60546.88,1376.07,44,Eggplant - Asian,Eggplant - Asian
53702,32493.45,773.65,42,Cookies - Assorted,Cookies - Assorted
51076,39693.99,735.07,54,Broom - Corn,Vanilla Beans
89403,57272.19,1331.91,43,Sugar - Fine,Bar - Granola Trail Mix Fruit Nut
67775,46426.76,1009.28,46,Olive - Spread Tapenade,Raspberries - Fresh
83344,50088.9,1088.89,46,"Hickory Smoke, Liquid",Beans - Kidney White
92904,42643.83,1015.33,42,"Salmon - Atlantic, Skin On",Spinach - Baby
84195,49705.54,1212.33,41,"Beef - Chuck, Boneless",Wine - Charddonnay Errazuriz
53932,29208.82,649.08,45,Bread - English Muffin,Bread - English Muffin
66624,44361.49,837.01,53,Sardines,Sardines
97057,67314.99,1319.9,51,Bread - Calabrese Baguette,Muffin Mix - Blueberry
70631,39296.66,893.11,44,Whmis - Spray Bottle Trigger,Remy Red
82103,34502.47,907.96,38,Pasta - Angel Hair,"Appetizer - Mini Egg Roll, Shrimp"
60336,32090.38,844.48,38,Wine - Toasted Head,"Wine - Magnotta, Merlot Sr Vqa"
89045,58860.12,1226.25,48,"Pepper - Black, Whole","Bread - Roll, Canadian Dinner"
68776,58016.14,966.94,60,"Water, Tap",Ice Cream Bar - Oreo Cone
66007,41494.72,829.89,50,Table Cloth 81x81 White,Halibut - Fletches
62199,40142.4,836.3,48,Table Cloth 81x81 White,Eggplant - Asian
95072,48225.82,1205.65,40,Scallop - St. Jaques,Cake - Mini Cheesecake
81045,62957.78,1259.16,50,Creme De Banane - Marie,"Chestnuts - Whole,canned"
95084,77482.51,1335.91,58,"Wine - Red, Cooking","Wine - Red, Cooking"
74418,51663.47,939.34,55,"Pasta - Detalini, White, Fresh",Bread Fig And Almond
76165,46909.53,1042.43,45,Veal - Slab Bacon,Veal - Slab Bacon
69097,50588.15,1011.76,50,Garlic,Rum - Mount Gay Eclipes
61524,44230.77,850.59,52,Veal - Sweetbread,Beef - Prime Rib Aaa
95967,68653.72,1320.26,52,Halibut - Steaks,Halibut - Steaks
81427,41395.29,1149.87,36,Corn Meal,Corn Meal
79018,25278.65,789.96,32,Lettuce - Frisee,Lettuce - California Mix
41418,19324.89,522.29,37,Water - Aquafina Vitamin,Wine - Blue Nun Qualitatswein
82237,36865.09,1053.29,35,"Pasta - Penne, Rigate, Dry","Pasta - Penne, Rigate, Dry"
62390,35763.72,831.71,43,Juice - V8 Splash,Juice - V8 Splash
68738,47164.77,827.45,57,Whmis - Spray Bottle Trigger,Garlic - Elephant
61369,36233.85,862.71,42,"Yogurt - Blueberry, 175 Gr",Truffle Cups - Brown
53586,43352.73,734.79,59,Lamb - Ground,Lamb - Ground
96608,68754.34,1250.08,55,Bread - Bistro White,Bread - Bistro White
90049,51791.66,1150.93,45,Pants Custom Dry Clean,"Veal - Inside, Choice"
78372,39689.65,1017.68,39,Lamb - Ground,Lamb - Ground
42662,30867.36,551.2,56,Bread - Italian Corn Meal Poly,Broom - Corn
88391,45230.14,1076.91,42,Cookies Cereal Nut,Cookies Cereal Nut
49561,24162.89,561.93,43,"Pork - Back, Short Cut, Boneless",Loquat
55351,27985.29,902.75,31,Wine - Fume Blanc Fetzer,"Coconut - Shredded, Sweet"
75919,45458.32,1033.14,44,Cheese - Taleggio D.o.p.,Chicken - Soup Base
96905,74549.23,1307.88,57,Baking Powder,Baking Powder
74252,51287.43,986.3,52,"Soup - Campbells, Cream Of",Foam Cup 6 Oz
49772,36607.49,610.12,60,"Water - Mineral, Natural",Scallops 60/80 Iqf
89039,67006.88,1313.86,51,Beef - Short Loin,Phyllo Dough
86074,57168.49,1191.01,48,"Tart Shells - Sweet, 4",Flavouring - Orange
61017,36160.32,769.37,47,Garlic - Peeled,Cheese - Cheddarsliced
96108,48777.09,1189.69,41,Wine - Charddonnay Errazuriz,Wine - Charddonnay Errazuriz
86396,52991.39,999.84,53,Cheese - Cambozola,Arizona - Green Tea
73623,47149.11,906.71,52,"Hickory Smoke, Liquid",Bay Leaf
49754,32815.81,596.65,55,Sunflower Seed Raw,Squid - Tubes / Tenticles 10/20
43049,23977.2,510.15,47,Appetizer - Mushroom Tart,Appetizer - Mushroom Tart
77871,62714.32,1081.28,58,Coffee Decaf Colombian,Coffee Decaf Colombian
95414,42276.3,1006.58,42,Bandage - Fexible 1x3,Table Cloth 62x114 White
47176,22008.48,579.17,38,"Lemonade - Natural, 591 Ml","Beef - Chuck, Boneless"
78610,52873.13,1101.52,48,Smirnoff Green Apple Twist,Smirnoff Green Apple Twist
68464,39547.73,878.84,45,Wine - Prosecco Valdobiaddene,Extract - Lemon
52594,29675.74,690.13,43,Wine - Fume Blanc Fetzer,Hot Chocolate - Individual
96593,46985.46,1021.42,46,Loquat,Loquat
50343,25298.62,648.68,39,Table Cloth 62x114 White,Sugar - Fine
51064,38162.54,720.05,53,Beer - Rickards Red,Ice Cream Bar - Hageen Daz To
97043,59725.86,1493.15,40,Tray - 16in Rnd Blk,Initation Crab Meat
49209,32008.85,711.31,45,Vanilla Beans,Soup Knorr Chili With Beans
72290,48139.13,1024.24,47,Bread - Bistro White,Bread - Bistro White
65195,37800.71,859.11,44,Olives - Kalamata,Olives - Kalamata
92195,48238.71,1071.97,45,Cheese - Cottage Cheese,Cheese - Cottage Cheese
40593,26556.76,617.6,43,"Bread - Roll, Soft White Round","Bread - Roll, Soft White Round"
81483,49238.93,1119.07,44,Pastry - Choclate Baked,Pastry - Choclate Baked
57343,43585.98,838.19,52,Cheese - Parmesan Cubes,"Bread - Roll, Canadian Dinner"
41099,25759.48,548.07,47,Banana Turning,Flavouring - Orange
96135,59047.98,1180.96,50,"Mushrooms - Black, Dried","Bread - Roll, Soft White Round"
91847,47321.41,1154.18,41,"Lemonade - Natural, 591 Ml","Lemonade - Natural, 591 Ml"
92595,41988.55,1076.63,39,Grapes - Red,Nantuket Peach Orange
54289,35374.37,707.49,50,Assorted Desserts,"Mushroom - Trumpet, Dry"
70577,56724.59,961.43,59,Blackberries,Crab - Imitation Flakes
65680,42917.28,858.35,50,Hot Chocolate - Individual,Sea Bass - Whole
78479,44598.95,948.91,47,Milk - 1%,Cod - Black Whole Fillet
70923,39856.09,866.44,46,"Wine - Magnotta, Merlot Sr Vqa","Wine - Magnotta, Merlot Sr Vqa"
46914,25990.98,509.63,51,Macaroons - Two Bite Choc,Macaroons - Two Bite Choc
96757,53172.08,1107.75,48,Ocean Spray - Kiwi Strawberry,Bread - English Muffin
46080,24616.03,665.3,37,Wiberg Super Cure,"Wine - Red, Cooking"
43157,21565.9,616.17,35,Clam Nectar,Juice - Orange
96730,70835.49,1445.62,49,Mustard - Seed,"Oregano - Dry, Rubbed"
52553,25288.38,648.42,39,"Cheese - Boursin, Garlic / Herbs",Wine - Pinot Noir Latour
54559,33792.83,675.86,50,Cattail Hearts,Coffee - Hazelnut Cream
74606,39533.0,898.48,44,"Pork - Loin, Bone - In",Cumin - Whole
42361,28091.77,561.84,50,Bandage - Flexible Neon,"Liners - Banana, Paper"
57683,38716.37,841.66,46,Chocolate - Feathers,Water - Spring Water 500ml
69491,44535.91,989.69,45,Beef - Top Sirloin,Beef - Top Sirloin
63003,41150.57,762.05,54,Chocolate - Dark,Coffee - Dark Roast
44734,38256.85,683.16,56,Wine - Hardys Bankside Shiraz,"Salmon - Atlantic, Skin On"
78771,76918.74,1148.04,67,Mangoes,Mangoes
43755,33868.8,604.8,56,Potatoes - Idaho 100 Count,Potatoes - Idaho 100 Count
58326,41439.48,900.86,46,Beef - Top Sirloin,Beef - Top Sirloin
94137,47254.05,1277.14,37,"Garlic - Primerba, Paste","Garlic - Primerba, Paste"
52693,28298.62,658.11,43,"Liners - Banana, Paper","Pasta - Penne, Rigate, Dry"
98719,60270.03,1230.0,49,Bread - Rye,"Cup - 6oz, Foam"
96206,62118.4,1267.72,49,"Mushroom - Porcini, Dry",Flour - Teff
72104,52925.78,1058.52,50,Wine - Two Oceans Cabernet,Artichokes - Jerusalem
76568,37782.7,994.28,38,Cream Of Tartar,Cream Of Tartar
82203,41736.42,1017.96,41,Soup - Campbells Tomato Ravioli,Spice - Peppercorn Melange
90981,51341.06,1092.36,47,Chinese Foods - Chicken,Apricots - Halves
77112,56365.7,1006.53,56,Olives - Stuffed,Olives - Stuffed
86899,40539.61,1039.48,39,Beer - Labatt Blue,Apricots - Halves
65552,38345.66,935.26,41,Veal - Osso Bucco,"Beans - Kidney, Red Dry"
75338,57923.92,1072.67,54,Papayas,Papayas
78985,58346.5,1005.97,58,Table Cloth 120 Round White,"Pasta - Detalini, White, Fresh"
79881,45194.03,1129.85,40,Garlic - Peeled,Creme De Banane - Marie
48757,31897.46,741.8,43,"Beans - Kidney, Red Dry",Sausage - Liver
53261,33647.96,634.87,53,Flour - Teff,Cheese - Cambozola
61097,35548.24,807.91,44,Meldea Green Tea Liquor,Sauce - Hollandaise
85908,50842.17,1271.05,40,Curry Paste - Madras,Sprouts - Alfalfa
93881,50191.13,1195.03,42,"Mushroom - Trumpet, Dry","Mushroom - Trumpet, Dry"
65198,44846.29,896.93,50,Muffin Mix - Blueberry,Puree - Mocha
48430,38187.46,694.32,55,Soup - Campbells Tomato Ravioli,"Pork - Loin, Bone - In"
40116,25752.46,585.28,44,Ecolab - Lime - A - Way 4/4 L,Ecolab - Lime - A - Way 4/4 L
64765,54615.34,993.01,55,"Cup - 6oz, Foam","Potatoes - Instant, Mashed"
60826,44947.6,832.36,54,Yogurt - French Vanilla,Sprouts - Alfalfa
62327,42200.29,740.36,57,Coffee - Dark Roast,Chinese Foods - Chicken
42442,23376.28,584.41,40,Grouper - Fresh,Grouper - Fresh
76946,41172.66,914.95,45,Soup Campbells - Italian Wedding,Wine - Hardys Bankside Shiraz
42924,27991.52,499.85,56,Sauce - Hollandaise,Turkey - Oven Roast Breast
